name,datetime,tempmax,tempmin,humidity,windspeed,visibility,description
STATEN ISLAND,2016-10-09,31.9,24.5,74.3,20.5,14.6,Partly cloudy throughout the day with rain.
STATEN ISLAND,2016-11-09,28.7,21.7,55.3,27.8,15.6,Partly cloudy throughout the day.
STATEN ISLAND,2016-12-09,24.9,15.4,53.9,18.2,16,Partly cloudy throughout the day.
STATEN ISLAND,13-09-2016,27.7,17,65,19.6,15.9,Clear conditions throughout the day.
STATEN ISLAND,14-09-2016,33.1,19.8,59.2,25.3,15.5,Partly cloudy throughout the day with late afterno
STATEN ISLAND,15-09-2016,23.2,16.1,50.2,26.1,16,Partly cloudy throughout the day.
STATEN ISLAND,16-09-2016,22.8,15.4,61.3,15.6,16,Partly cloudy throughout the day.
STATEN ISLAND,17-09-2016,24.4,15.8,69.3,22,16,Partly cloudy throughout the day with morning rain
STATEN ISLAND,18-09-2016,29.3,21,75.2,19.4,15.6,Partly cloudy throughout the day.
STATEN ISLAND,19-09-2016,24.8,21.7,87.6,15.5,13.7,Partly cloudy throughout the day with rain in the 
STATEN ISLAND,20-09-2016,28.3,20.7,77,16,15.6,Partly cloudy throughout the day.
STATEN ISLAND,21-09-2016,29.2,20.6,57.5,21.7,15.8,Partly cloudy throughout the day.
STATEN ISLAND,22-09-2016,29,17.7,47.6,15.2,16,Partly cloudy throughout the day.
STATEN ISLAND,23-09-2016,31.3,17.1,57.2,13.1,15.8,Partly cloudy throughout the day.
STATEN ISLAND,24-09-2016,22.9,14.9,63.1,26.7,15.5,Partly cloudy throughout the day with rain clearin
STATEN ISLAND,25-09-2016,21.3,11.8,44.5,15.6,16,Clear conditions throughout the day.
STATEN ISLAND,26-09-2016,22.1,11.9,56.3,22.5,16,Partly cloudy throughout the day with late afterno
STATEN ISLAND,27-09-2016,23.7,18.4,72.1,17.5,15,Partly cloudy throughout the day with rain clearin
STATEN ISLAND,28-09-2016,21.2,14.5,78.2,27.7,14.4,Partly cloudy throughout the day.
STATEN ISLAND,29-09-2016,18.3,14.4,75,30.3,15.7,Cloudy skies throughout the day with late afternoo
STATEN ISLAND,30-09-2016,15.7,13.9,86.5,33.8,8.4,Cloudy skies throughout the day with a chance of r
STATEN ISLAND,2016-01-10,17.1,13.5,87.9,22.1,14.2,Cloudy skies throughout the day with early morning
STATEN ISLAND,2016-02-10,17.8,13.9,86.7,15.5,13.8,Cloudy skies throughout the day.
STATEN ISLAND,2016-03-10,22.4,16.2,77.2,11.3,13.8,Cloudy skies throughout the day.
STATEN ISLAND,2016-04-10,20.9,16.1,70,24.6,15.9,Partly cloudy throughout the day.
STATEN ISLAND,2016-05-10,19.7,12,67.9,19.6,16,Partly cloudy throughout the day.
STATEN ISLAND,2016-06-10,23.5,12.2,72.5,11.8,15.2,Clear conditions throughout the day.
STATEN ISLAND,2016-07-10,22.8,13,72.6,16.2,14.3,Partly cloudy throughout the day.
STATEN ISLAND,2016-08-10,20,13.9,87.1,11.8,14,Partly cloudy throughout the day with rain.
STATEN ISLAND,2016-09-10,18.9,11.2,75.8,34,13.9,Partly cloudy throughout the day with a chance of 
STATEN ISLAND,2016-10-10,18.3,8.6,42.9,25.9,16,Clear conditions throughout the day.
STATEN ISLAND,2016-11-10,17.2,7.1,59.1,15.3,16,Partly cloudy throughout the day.
STATEN ISLAND,2016-12-10,18.7,10.1,73,11.7,15.9,Partly cloudy throughout the day.
STATEN ISLAND,13-10-2016,19.5,12.4,79.3,25.7,15.3,Partly cloudy throughout the day with afternoon ra
STATEN ISLAND,14-10-2016,17.3,8.3,51.6,20.8,16,Clear conditions throughout the day.
STATEN ISLAND,15-10-2016,18,6.9,62.2,18.1,16,Partly cloudy throughout the day.
STATEN ISLAND,16-10-2016,21.8,9.1,73.1,19.8,15.6,Partly cloudy throughout the day.
STATEN ISLAND,17-10-2016,27.6,16.7,66.7,16.8,15.5,Partly cloudy throughout the day.
STATEN ISLAND,18-10-2016,28.3,17.8,68.6,22.6,15,Partly cloudy throughout the day.
STATEN ISLAND,19-10-2016,29.5,19.8,59.5,21.8,15.7,Partly cloudy throughout the day.
STATEN ISLAND,20-10-2016,21,16.4,70.4,19.2,14.8,Partly cloudy throughout the day.
STATEN ISLAND,21-10-2016,21.3,18.9,91,12.3,10.9,Partly cloudy throughout the day with rain in the 
STATEN ISLAND,22-10-2016,16.4,8.9,74.6,37,15,Cloudy skies throughout the day with a chance of r
STATEN ISLAND,23-10-2016,17.7,7.6,46.6,40,16,Becoming cloudy in the afternoon.
STATEN ISLAND,24-10-2016,18.1,10.4,56.1,32,16,Partly cloudy throughout the day.
STATEN ISLAND,25-10-2016,11.5,7.3,48.4,28.3,16,Partly cloudy throughout the day.
STATEN ISLAND,26-10-2016,10.7,3.4,47.6,24.3,16,Becoming cloudy in the afternoon.
STATEN ISLAND,27-10-2016,12.3,5.7,72.8,18.6,13.1,Cloudy skies throughout the day with rain.
STATEN ISLAND,28-10-2016,11.7,6.6,68.1,35.2,15.5,Partly cloudy throughout the day with early mornin
STATEN ISLAND,29-10-2016,18.3,3.9,60.3,25.3,16,Partly cloudy throughout the day with afternoon ra
STATEN ISLAND,30-10-2016,25,14.1,71.4,22,15,Cloudy skies throughout the day with rain.
STATEN ISLAND,31-10-2016,13.8,7.2,55.3,27.9,16,Partly cloudy throughout the day.
STATEN ISLAND,2016-01-11,15,4,67.3,15.4,16,Becoming cloudy in the afternoon.
STATEN ISLAND,2016-02-11,22.2,11.3,69.6,16.8,15.8,Partly cloudy throughout the day.
STATEN ISLAND,2016-03-11,23.1,14.5,70.8,32.3,13.9,Partly cloudy throughout the day.
STATEN ISLAND,2016-04-11,16.3,10.2,46.6,24.8,16,Partly cloudy throughout the day.
STATEN ISLAND,2016-05-11,17.1,5.6,53,20.6,16,Partly cloudy throughout the day.
STATEN ISLAND,2016-06-11,14.8,7.5,52,28.3,16,Partly cloudy throughout the day.
STATEN ISLAND,2016-07-11,12.6,4,48.3,22.8,16,Clear conditions throughout the day.
STATEN ISLAND,2016-08-11,19.6,5.2,45.9,12.8,16,Partly cloudy throughout the day.
STATEN ISLAND,2016-09-11,14.3,10.1,70.1,26.9,13.1,Cloudy skies throughout the day with rain.
STATEN ISLAND,2016-10-11,13.7,5.2,51.5,31.5,16,Partly cloudy throughout the day.
STATEN ISLAND,2016-11-11,17.3,6.2,43,43.2,16,Partly cloudy throughout the day.
STATEN ISLAND,2016-12-11,10.8,3,39.7,25,16,Partly cloudy throughout the day.
STATEN ISLAND,13-11-2016,16.7,3.1,40.9,24.6,16,Partly cloudy throughout the day.
STATEN ISLAND,14-11-2016,17,5.6,32.8,16.9,16,Partly cloudy throughout the day.
STATEN ISLAND,15-11-2016,12.5,8.7,78.7,36.5,11.6,Cloudy skies throughout the day with a chance of r
STATEN ISLAND,16-11-2016,17.1,6.6,58.2,19.7,15.9,Partly cloudy throughout the day.
STATEN ISLAND,17-11-2016,16.6,9.8,57,23.3,15.9,Partly cloudy throughout the day.
STATEN ISLAND,18-11-2016,18.6,7.3,56.5,12.1,16,Clear conditions throughout the day.
STATEN ISLAND,19-11-2016,15.9,7.4,73.1,32.6,15.8,Becoming cloudy in the afternoon with late afterno
STATEN ISLAND,20-11-2016,5.9,2,64.3,46.4,14.9,Cloudy skies throughout the day with early morning
STATEN ISLAND,21-11-2016,5.4,2.8,44,40.5,16,Cloudy skies throughout the day.
STATEN ISLAND,22-11-2016,5.8,3,48.4,36.5,16,Partly cloudy throughout the day.
STATEN ISLAND,23-11-2016,8.3,1.2,50.6,21.4,16,Partly cloudy throughout the day.
STATEN ISLAND,24-11-2016,9.6,3.5,70.2,16.6,15.9,Cloudy skies throughout the day with late afternoo
STATEN ISLAND,25-11-2016,12.3,7.4,79.4,11.3,14,Cloudy skies throughout the day with rain.
STATEN ISLAND,26-11-2016,10.3,5.7,69.2,24.6,15.4,Partly cloudy throughout the day.
STATEN ISLAND,27-11-2016,10.3,3.2,58.4,24.4,16,Partly cloudy throughout the day.
STATEN ISLAND,28-11-2016,11.5,2.8,59.4,14.2,16,Partly cloudy throughout the day.
STATEN ISLAND,29-11-2016,15.7,9.9,86,23.5,10,Cloudy skies throughout the day with rain.
STATEN ISLAND,30-11-2016,14.5,10.9,93.2,21.9,8.2,Partly cloudy throughout the day with rain.
STATEN ISLAND,2016-01-12,12.2,6.4,65,33.6,14.8,Partly cloudy throughout the day with a chance of 
STATEN ISLAND,2016-02-12,10.9,4,51.9,30.5,16,Partly cloudy throughout the day.
STATEN ISLAND,2016-03-12,9.6,5.2,50.8,34.7,16,Partly cloudy throughout the day.
STATEN ISLAND,2016-04-12,8.2,4,45.3,25.3,16,Partly cloudy throughout the day.
STATEN ISLAND,2016-05-12,9.8,3.6,70.3,25,14.2,Partly cloudy throughout the day with rain clearin
STATEN ISLAND,2016-06-12,7.8,3,67.1,23.4,14.7,Partly cloudy throughout the day with late afterno
STATEN ISLAND,2016-07-12,8.1,4.1,82.7,19.1,13,Cloudy skies throughout the day with early morning
STATEN ISLAND,2016-08-12,6.8,1.5,55.3,31.8,16,Partly cloudy throughout the day.
STATEN ISLAND,2016-09-12,4.2,-0.8,45.4,36.4,16,Partly cloudy throughout the day.
STATEN ISLAND,2016-10-12,2.1,-3,55.5,22.3,16,Partly cloudy throughout the day.
STATEN ISLAND,2016-11-12,1.3,-3.1,62.3,14.4,14.8,Partly cloudy throughout the day with late afterno
STATEN ISLAND,2016-12-12,7.4,0.5,84.3,21.5,11.5,Partly cloudy throughout the day with rain or snow
STATEN ISLAND,13-12-2016,6.3,1.7,57,21.1,16,Partly cloudy throughout the day with late afterno
STATEN ISLAND,14-12-2016,6.1,1,49.4,28.8,15.8,Partly cloudy throughout the day.
STATEN ISLAND,15-12-2016,1,-7,34.6,45.6,15.7,Partly cloudy throughout the day.
STATEN ISLAND,16-12-2016,-2.8,-8.5,45.9,26.8,16,Partly cloudy throughout the day.
STATEN ISLAND,17-12-2016,2.5,-4.1,84.2,13.6,8.5,Cloudy skies throughout the day with a chance of r
STATEN ISLAND,18-12-2016,14.5,0.7,79.2,29.8,10,Cloudy skies throughout the day with rain.
STATEN ISLAND,19-12-2016,-0.5,-4.3,42.9,26.5,16,Partly cloudy throughout the day.
STATEN ISLAND,20-12-2016,0.6,-7.2,44.1,15.7,16,Partly cloudy throughout the day.
STATEN ISLAND,21-12-2016,5,-2.9,50.6,14.5,16,Partly cloudy throughout the day.
STATEN ISLAND,22-12-2016,9.8,1.9,51.4,29.4,16,Partly cloudy throughout the day.
STATEN ISLAND,23-12-2016,8.6,2.6,49.8,18.9,16,Partly cloudy throughout the day.
STATEN ISLAND,24-12-2016,8,3.5,75.9,20.7,12.6,Partly cloudy throughout the day with rain in the 
STATEN ISLAND,25-12-2016,10.5,2.4,59.5,23.5,16,Clear conditions throughout the day.
STATEN ISLAND,26-12-2016,8.2,-0.7,72.5,19,13.6,Partly cloudy throughout the day with afternoon ra
STATEN ISLAND,27-12-2016,16.1,5.6,67.2,27.7,15,Partly cloudy throughout the day with morning rain
STATEN ISLAND,28-12-2016,5,1.2,54.4,24.2,16,Partly cloudy throughout the day.
STATEN ISLAND,29-12-2016,7.3,0.2,75,23.5,13.3,Partly cloudy throughout the day with rain in the 
STATEN ISLAND,30-12-2016,4.8,1.2,59.9,35.5,15.9,Partly cloudy throughout the day with late afterno
STATEN ISLAND,31-12-2016,6.6,-0.9,49.3,30.5,16,Partly cloudy throughout the day.
STATEN ISLAND,2017-01-01,10.2,3.7,43.5,19.1,16,Partly cloudy throughout the day with morning rain
STATEN ISLAND,2017-02-01,5.3,2.2,79.6,23.3,11.7,Partly cloudy throughout the day with a chance of 
STATEN ISLAND,2017-03-01,6.6,4.1,95.4,26.7,5.4,Cloudy skies throughout the day with a chance of r
STATEN ISLAND,2017-04-01,11.2,1.8,67.8,38,14.6,Partly cloudy throughout the day with a chance of 
STATEN ISLAND,2017-05-01,1,-2.9,42,30.7,16,Partly cloudy throughout the day with rain or snow
STATEN ISLAND,2017-06-01,1.5,-2.8,60,16.6,13.2,Partly cloudy throughout the day with a chance of 
STATEN ISLAND,2017-07-01,-3,-5.9,70.5,23.6,8.6,Partly cloudy throughout the day with snow.
STATEN ISLAND,2017-08-01,-2.7,-8.6,53.4,26.9,15.6,Partly cloudy throughout the day with early mornin
STATEN ISLAND,2017-09-01,-4.7,-10.1,55.2,15.3,16,Partly cloudy throughout the day with afternoon sn
STATEN ISLAND,2017-10-01,6.5,-7.2,68.5,13.3,16,Becoming cloudy in the afternoon with morning snow
STATEN ISLAND,2017-11-01,11,5.3,77.4,25.8,14.2,Clearing in the afternoon with a chance of rain th
STATEN ISLAND,2017-12-01,18.7,7.8,76.5,26.7,14.7,Clearing in the afternoon with a chance of rain th
STATEN ISLAND,13-01-2017,16,1,53.9,24.6,16,Partly cloudy throughout the day with afternoon ra
STATEN ISLAND,14-01-2017,0.8,-1.6,65.3,15.3,12.3,Becoming cloudy in the afternoon with rain or snow
STATEN ISLAND,15-01-2017,4.9,-1.4,64.3,17.7,15.9,Partly cloudy throughout the day with early mornin
STATEN ISLAND,16-01-2017,6.6,-2.7,57,14.6,16,Partly cloudy throughout the day with rain or snow
STATEN ISLAND,17-01-2017,4.9,3.6,77,17.9,9.5,Cloudy skies throughout the day with rain.
STATEN ISLAND,18-01-2017,5.5,3.6,89.7,19.8,11.4,Cloudy skies throughout the day with early morning
STATEN ISLAND,19-01-2017,9.3,4,74.1,16.8,16,Partly cloudy throughout the day with rain in the 
STATEN ISLAND,20-01-2017,6.9,4.6,76.2,9.1,13.5,Cloudy skies throughout the day with rain.
STATEN ISLAND,21-01-2017,8.1,5.6,92.1,14.7,7.5,Cloudy skies throughout the day.
STATEN ISLAND,22-01-2017,9.3,6.4,91.7,29.5,6.5,Cloudy skies throughout the day with rain.
STATEN ISLAND,23-01-2017,7.5,2.9,78.9,44.6,13.1,Partly cloudy throughout the day with rain.
STATEN ISLAND,24-01-2017,4.8,2.6,89.2,36.2,10.1,Partly cloudy throughout the day with a chance of 
STATEN ISLAND,25-01-2017,10.6,3.1,60.6,27.8,16,Partly cloudy throughout the day with rain.
STATEN ISLAND,26-01-2017,13,5.5,60.5,32.2,15.7,Partly cloudy throughout the day with a chance of 
STATEN ISLAND,27-01-2017,6.7,2.6,51,32.7,16,Partly cloudy throughout the day with rain.
STATEN ISLAND,28-01-2017,3.6,1.6,54.2,28.4,16,Partly cloudy throughout the day.
STATEN ISLAND,29-01-2017,7,0.7,49.9,25.9,16,Partly cloudy throughout the day with afternoon ra
STATEN ISLAND,30-01-2017,4,-0.2,43.7,22.5,16,Partly cloudy throughout the day with rain or snow
STATEN ISLAND,31-01-2017,0.2,-3.1,70,16.2,13,Partly cloudy throughout the day with rain or snow
STATEN ISLAND,2017-01-02,8.6,0.1,60.3,26.6,15.6,Partly cloudy throughout the day with afternoon ra
STATEN ISLAND,2017-02-02,7.5,1,51.9,28.2,16,Partly cloudy throughout the day with rain in the 
STATEN ISLAND,2017-03-02,1.4,-2.9,42.9,20.3,16,Becoming cloudy in the afternoon with rain or snow
STATEN ISLAND,2017-04-02,2,-5.6,38.7,27.4,16,Partly cloudy throughout the day with rain or snow
STATEN ISLAND,2017-05-02,5.6,-0.7,46.5,21,16,Partly cloudy throughout the day.
STATEN ISLAND,2017-06-02,10.1,3.2,49.1,22.6,15.9,Partly cloudy throughout the day with rain in the 
STATEN ISLAND,2017-07-02,5,2.6,89.2,19.2,8.7,Partly cloudy throughout the day with rain in the 
STATEN ISLAND,2017-08-02,17.3,3.9,72.3,18.1,10.7,Partly cloudy throughout the day with a chance of 
STATEN ISLAND,2017-09-02,6.7,-6.6,69.9,36.2,9.1,Partly cloudy throughout the day with a chance of 
STATEN ISLAND,2017-10-02,0,-7.2,53.2,26.3,15.8,Partly cloudy throughout the day.
STATEN ISLAND,2017-11-02,8.2,-1.2,57.2,11.8,16,Partly cloudy throughout the day with rain or snow
STATEN ISLAND,2017-12-02,4.2,0,85,22,10.7,Partly cloudy throughout the day with a chance of 
STATEN ISLAND,13-02-2017,3.4,-0.4,60.9,33.1,16,Partly cloudy throughout the day with a chance of 
STATEN ISLAND,14-02-2017,5.2,-1.8,58.2,18.7,16,Partly cloudy throughout the day with rain or snow
STATEN ISLAND,15-02-2017,10,1.5,70.6,24.9,15.6,Partly cloudy throughout the day with rain.
STATEN ISLAND,16-02-2017,3.4,-1.4,49.7,31.1,16,Partly cloudy throughout the day with rain or snow
STATEN ISLAND,17-02-2017,6.9,-2.6,45,21.7,16,Partly cloudy throughout the day with afternoon ra
STATEN ISLAND,18-02-2017,17.5,0.9,43.4,21.9,15.9,Partly cloudy throughout the day.
STATEN ISLAND,19-02-2017,19.7,10.5,39.7,17.7,16,Clearing in the afternoon.
STATEN ISLAND,20-02-2017,13.2,4.6,39.2,21.7,16,Clear conditions throughout the day.
STATEN ISLAND,21-02-2017,7.7,1.2,52.7,17.8,16,Partly cloudy throughout the day.
STATEN ISLAND,22-02-2017,13.8,5.5,67.3,15.8,15.9,Partly cloudy throughout the day.
STATEN ISLAND,23-02-2017,18.1,7.2,78.2,15.1,12.6,Partly cloudy throughout the day.
STATEN ISLAND,24-02-2017,21.5,12.5,72,16.9,16,Partly cloudy throughout the day.
STATEN ISLAND,25-02-2017,18,9.1,84.1,29.9,13,Partly cloudy throughout the day with late afterno
STATEN ISLAND,26-02-2017,7.7,2.3,44.3,26,16,Partly cloudy throughout the day with rain in the 
STATEN ISLAND,27-02-2017,12,0.4,45.9,23.8,16,Partly cloudy throughout the day with afternoon ra
STATEN ISLAND,28-02-2017,14.6,8,69.1,14.1,14.5,Partly cloudy throughout the day.
STATEN ISLAND,2017-01-03,20.6,11.5,78.9,31.6,15,Partly cloudy throughout the day with rain.
STATEN ISLAND,2017-02-03,17.2,3.1,36.2,44.8,16,Partly cloudy throughout the day with afternoon ra
STATEN ISLAND,2017-03-03,4.5,-3,37.3,24.3,16,Partly cloudy throughout the day.
STATEN ISLAND,2017-04-03,-0.5,-7.2,36,30.4,15.9,Partly cloudy throughout the day with morning snow
STATEN ISLAND,2017-05-03,3.4,-9.1,26.7,20.4,16,Clear conditions throughout the day.
STATEN ISLAND,2017-06-03,6.3,-3.5,39.5,15.7,16,Becoming cloudy in the afternoon.
STATEN ISLAND,2017-07-03,11.7,5.5,79.1,9.1,14.6,Partly cloudy throughout the day with a chance of 
STATEN ISLAND,2017-08-03,15.5,9.4,47,32.8,15.9,Partly cloudy throughout the day with morning rain
STATEN ISLAND,2017-09-03,17.3,9.6,23.1,33.9,16,Partly cloudy throughout the day with rain.
STATEN ISLAND,2017-10-03,9.2,-2.9,59.2,30.5,12.1,Partly cloudy throughout the day with rain or snow
STATEN ISLAND,2017-11-03,-1,-7.1,44.1,26.7,15.9,Partly cloudy throughout the day.
STATEN ISLAND,2017-12-03,-0.2,-6.4,41.2,32.9,16,Partly cloudy throughout the day.
STATEN ISLAND,13-03-2017,2.3,-5.9,42.3,18.4,16,Partly cloudy throughout the day with rain or snow
STATEN ISLAND,14-03-2017,1,-4.8,84.3,44.9,5.7,Partly cloudy throughout the day with a chance of 
STATEN ISLAND,15-03-2017,-2.7,-6.1,58.2,38.9,15.7,Partly cloudy throughout the day with snow.
STATEN ISLAND,16-03-2017,4.8,-4.2,44.5,25.2,16,Partly cloudy throughout the day with afternoon ra
STATEN ISLAND,17-03-2017,8.1,-1.4,43.3,21.5,16,Partly cloudy throughout the day with late afterno
STATEN ISLAND,18-03-2017,3.1,0.7,68.4,23.4,14,Partly cloudy throughout the day with rain or snow
STATEN ISLAND,19-03-2017,9.1,1.5,52.6,29.3,16,Partly cloudy throughout the day with afternoon ra
STATEN ISLAND,20-03-2017,11.7,1.1,36.5,18,16,Partly cloudy throughout the day with afternoon ra
STATEN ISLAND,21-03-2017,15.4,6.1,40.9,19.1,16,Partly cloudy throughout the day with morning rain
STATEN ISLAND,22-03-2017,10.6,-3.1,30.8,35,16,Clear conditions throughout the day.
STATEN ISLAND,23-03-2017,6.9,-4.7,30.3,23.2,16,Clear conditions throughout the day with rain or s
STATEN ISLAND,24-03-2017,13.5,0.9,49.5,24.1,16,Partly cloudy throughout the day.
STATEN ISLAND,25-03-2017,14.9,6.8,60.4,23,15.8,Partly cloudy throughout the day with rain.
STATEN ISLAND,26-03-2017,6.9,4,78.4,23.3,14.2,Partly cloudy throughout the day with rain clearin
STATEN ISLAND,27-03-2017,12.4,3.8,90.2,15.6,8.3,Partly cloudy throughout the day with a chance of 
STATEN ISLAND,28-03-2017,9.1,5.3,94.2,19.5,7.9,Cloudy skies throughout the day with a chance of r
STATEN ISLAND,29-03-2017,15.5,6.9,60.2,24.3,15.6,Clearing in the afternoon with a chance of rain th
STATEN ISLAND,30-03-2017,10.4,3,48,19.5,16,Becoming cloudy in the afternoon with rain.
STATEN ISLAND,31-03-2017,6.6,3.7,89.3,30.8,8,Partly cloudy throughout the day with a chance of 
STATEN ISLAND,2017-01-04,9.2,2.9,76.4,34.8,13.3,Cloudy skies throughout the day with rain.
STATEN ISLAND,2017-02-04,17.5,5,45.9,19.9,16,Partly cloudy throughout the day with morning rain
STATEN ISLAND,2017-03-04,16,7.7,48.6,17.8,16,Partly cloudy throughout the day with rain.
STATEN ISLAND,2017-04-04,10.9,8.7,90.3,23.8,10,Cloudy skies throughout the day with a chance of r
STATEN ISLAND,2017-05-04,16.7,7.3,80.1,15,9.9,Partly cloudy throughout the day with morning rain
STATEN ISLAND,2017-06-04,10.3,5.6,89.1,33.4,11,Partly cloudy throughout the day with rain.
STATEN ISLAND,2017-07-04,10.1,5.2,63.7,29.5,16,Partly cloudy throughout the day with rain in the 
STATEN ISLAND,2017-08-04,14.6,4.3,38.6,27.9,16,Partly cloudy throughout the day with rain.
STATEN ISLAND,2017-09-04,18.8,5.6,34.9,16.9,16,Clear conditions throughout the day.
STATEN ISLAND,2017-10-04,25.4,10.2,39.9,22.1,16,Partly cloudy throughout the day with rain.
STATEN ISLAND,2017-11-04,26.2,14.7,47.7,17,16,Partly cloudy throughout the day with afternoon ra
STATEN ISLAND,2017-12-04,24.5,14.5,55.2,20,15.7,Partly cloudy throughout the day with afternoon ra
STATEN ISLAND,13-04-2017,18.3,9.3,39,20.6,15.9,Partly cloudy throughout the day with morning rain
STATEN ISLAND,14-04-2017,17.5,9,38.8,15.8,16,Partly cloudy throughout the day with afternoon ra
STATEN ISLAND,15-04-2017,18.1,9.2,58.4,17.8,16,Partly cloudy throughout the day.
STATEN ISLAND,16-04-2017,29.3,14.6,61.7,39.2,15.9,Partly cloudy throughout the day with rain.
STATEN ISLAND,17-04-2017,22.9,16.5,45.7,22.4,16,Partly cloudy throughout the day with rain in the 
STATEN ISLAND,18-04-2017,17.3,9.7,46.3,24.2,16,Partly cloudy throughout the day with afternoon ra
STATEN ISLAND,19-04-2017,10.8,7.7,72.2,24.1,15.9,Partly cloudy throughout the day.
STATEN ISLAND,20-04-2017,18.4,10.4,76.5,16,14.5,Partly cloudy throughout the day with a chance of 
STATEN ISLAND,21-04-2017,13.3,9.5,87.8,17.3,13.2,Cloudy skies throughout the day with rain clearing
STATEN ISLAND,22-04-2017,13.8,9.7,79.8,16.8,14.5,Partly cloudy throughout the day with rain.
STATEN ISLAND,23-04-2017,17.8,8.2,55.1,18.1,16,Partly cloudy throughout the day with afternoon ra
STATEN ISLAND,24-04-2017,14.4,8.8,66.8,12.5,15.8,Partly cloudy throughout the day with afternoon ra
STATEN ISLAND,25-04-2017,13,10.3,87.8,32.8,12,Cloudy skies throughout the day with a chance of r
STATEN ISLAND,26-04-2017,15.5,11.5,93.8,25.2,10.9,Cloudy skies throughout the day with a chance of r
STATEN ISLAND,27-04-2017,20.1,13.4,87.9,20.4,7.7,Partly cloudy throughout the day with rain clearin
STATEN ISLAND,28-04-2017,28.9,13.3,63.2,21,9.6,Clearing in the afternoon with rain in the morning
STATEN ISLAND,29-04-2017,29.2,18.1,60.5,29.7,15.6,Partly cloudy throughout the day with rain clearin
STATEN ISLAND,30-04-2017,21.6,11.6,53.6,21.4,16,Partly cloudy throughout the day.
STATEN ISLAND,2017-01-05,22.3,10.1,80.5,14.2,11.4,Partly cloudy throughout the day with rain.
STATEN ISLAND,2017-02-05,23.8,18.3,54.1,41.9,15.8,Partly cloudy throughout the day with rain in the 
STATEN ISLAND,2017-03-05,19.1,13.4,36.9,32.4,16,Partly cloudy throughout the day with afternoon ra
STATEN ISLAND,2017-04-05,15.9,8.6,48.3,19.4,16,Partly cloudy throughout the day.
STATEN ISLAND,2017-05-05,15.6,11.5,88.8,27.6,11.6,Partly cloudy throughout the day with rain.
STATEN ISLAND,2017-06-05,18.6,12.4,81.2,23.3,11.7,Partly cloudy throughout the day with early mornin
STATEN ISLAND,2017-07-05,12.6,9.5,65.8,24.4,15.9,Partly cloudy throughout the day with rain.
STATEN ISLAND,2017-08-05,14.6,7.2,49.3,21.8,16,Partly cloudy throughout the day with rain in the 
STATEN ISLAND,2017-09-05,16.4,8.4,49.1,19.5,16,Partly cloudy throughout the day with rain.
STATEN ISLAND,2017-10-05,17.6,10,54.9,12.9,15.9,Partly cloudy throughout the day with rain.
STATEN ISLAND,2017-11-05,16.1,9.3,55.2,14.1,16,Partly cloudy throughout the day with afternoon ra
STATEN ISLAND,2017-12-05,15.8,8.9,65.3,17.1,16,Partly cloudy throughout the day with afternoon ra
STATEN ISLAND,13-05-2017,11.8,7.1,90.2,30.1,9.3,Cloudy skies throughout the day with a chance of r
STATEN ISLAND,14-05-2017,19.5,7.4,68.5,21,15.7,Partly cloudy throughout the day with a chance of 
STATEN ISLAND,15-05-2017,21.2,11.8,50.8,30.2,16,Partly cloudy throughout the day with rain.
STATEN ISLAND,16-05-2017,26,13.8,46.2,19.2,16,Partly cloudy throughout the day with rain in the 
STATEN ISLAND,17-05-2017,32.3,16.9,49.2,22.4,15.9,Partly cloudy throughout the day with rain.
STATEN ISLAND,18-05-2017,33.2,23.4,52.1,26.1,16,Partly cloudy throughout the day with rain in the 
STATEN ISLAND,19-05-2017,32.8,23.9,51,27,16,Partly cloudy throughout the day with rain.
STATEN ISLAND,20-05-2017,21.1,13.4,54.1,25.8,16,Partly cloudy throughout the day with rain in the 
STATEN ISLAND,21-05-2017,18.8,11.6,50.7,19.4,16,Partly cloudy throughout the day.
STATEN ISLAND,22-05-2017,15.8,12.9,88.7,11.8,10.9,Cloudy skies throughout the day with a chance of r
STATEN ISLAND,23-05-2017,20.5,14.3,67.8,17,15.7,Partly cloudy throughout the day with rain.
STATEN ISLAND,24-05-2017,20.4,14.1,67.5,18.9,15.9,Partly cloudy throughout the day with rain clearin
STATEN ISLAND,25-05-2017,15,13.5,93.1,24.4,7.8,Cloudy skies throughout the day with a chance of r
STATEN ISLAND,26-05-2017,23.6,13.2,75.1,23.2,15,Partly cloudy throughout the day with a chance of 
STATEN ISLAND,27-05-2017,22.2,15,66.5,13.6,15.9,Partly cloudy throughout the day with rain in the 
STATEN ISLAND,28-05-2017,21.5,14.9,75.4,17.4,14.6,Clearing in the afternoon with late afternoon rain
STATEN ISLAND,29-05-2017,16,14.1,83.3,15.8,15.6,Partly cloudy throughout the day with a chance of 
STATEN ISLAND,30-05-2017,15,13,88.9,14.8,13.7,Cloudy skies throughout the day with rain.
STATEN ISLAND,31-05-2017,25.4,14.3,82.5,14.4,11.7,Partly cloudy throughout the day with rain.
STATEN ISLAND,2017-01-06,26.8,16.4,57.6,29.3,15.6,Partly cloudy throughout the day with afternoon ra
STATEN ISLAND,2017-02-06,25.2,15.7,39.3,27.2,16,Partly cloudy throughout the day with afternoon ra
STATEN ISLAND,2017-03-06,24,13.3,45.4,23.1,16,Partly cloudy throughout the day with rain in the 
